,Restaurant ID,Restaurant Name,Country Code,City,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Country
3735,1922,Culinaire,1,New Delhi,"Chinese, Thai",1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.8,Yellow,Good,843,India
3736,7642,Defence Bakery,1,New Delhi,"Bakery, Fast Food",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,113,India
3737,64,Diva - The Italian Restaurant,1,New Delhi,Italian,2500,Indian Rupees(Rs.),Yes,Yes,No,No,4,3.8,Yellow,Good,372,India
3738,18413250,Fig & Maple,1,New Delhi,"Continental, Italian",1650,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,42,India
3739,312787,Fitoor,1,New Delhi,"American, Italian, Mughlai, North Indian",1350,Indian Rupees(Rs.),Yes,No,No,No,3,3.5,Yellow,Good,140,India
3740,3611,Giani's,1,New Delhi,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,173,India
3741,309815,Happy Hakka,1,New Delhi,"Chinese, Asian, Thai",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,312,India
3742,1018,Mainland China,1,New Delhi,Chinese,1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good,780,India
3743,8689,Mini Mughal,1,New Delhi,"North Indian, Mughlai",1200,Indian Rupees(Rs.),Yes,No,No,No,3,3.5,Yellow,Good,256,India
3744,18383512,Movenpick,1,New Delhi,"Ice Cream, Desserts",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,27,India
3745,308238,New York Slice - Express,1,New Delhi,"Pizza, Fast Food",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,160,India
3746,5944,Nirula's Ice Cream,1,New Delhi,"Desserts, Ice Cream",250,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,36,India
3747,285,Not Just Paranthas,1,New Delhi,North Indian,1100,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good,487,India
3748,304635,Nutritious Nation,1,New Delhi,"Healthy Food, Continental, Juices, Salad",900,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,352,India
3749,1021,Open Oven,1,New Delhi,"Bakery, Desserts, Fast Food",250,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,290,India
3750,307532,Starbucks,1,New Delhi,Cafe,700,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,132,India
3751,1913,Swagath,1,New Delhi,"North Indian, Chinese, South Indian, Seafood, Chettinad",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.5,Yellow,Good,198,India
3752,311601,The Health Box,1,New Delhi,Healthy Food,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,124,India
3753,18254553,Twisted Tacos,1,New Delhi,Mexican,650,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,173,India
3754,4821,Uber Lounge,1,New Delhi,"Continental, North Indian, Italian",2200,Indian Rupees(Rs.),Yes,Yes,No,No,4,3.6,Yellow,Good,430,India
3755,308018,Yeti - The Himalayan Kitchen,1,New Delhi,"Tibetan, Nepalese",1300,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,807,India
3756,310342,Zai,1,New Delhi,"North Indian, Continental, Chinese",1550,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.8,Yellow,Good,302,India
3757,307344,Al Bake,1,New Delhi,"Lebanese, Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,2.4,Red,Poor,30,India
3758,307801,Artusi Ristorante e Bar,1,New Delhi,Italian,3000,Indian Rupees(Rs.),Yes,No,No,No,4,4.1,Green,Very Good,496,India
3759,18462002,Baris,1,New Delhi,"Turkish, Mediterranean, Middle Eastern",2000,Indian Rupees(Rs.),Yes,No,No,No,4,4.3,Green,Very Good,43,India
3760,18208886,Carnatic Cafe,1,New Delhi,South Indian,550,Indian Rupees(Rs.),No,No,No,No,2,4.4,Green,Very Good,400,India
3761,18435305,Chhalava - ö__Lava,1,New Delhi,"North Indian, Italian, Continental",1200,Indian Rupees(Rs.),Yes,No,No,No,3,4.4,Green,Very Good,80,India
3762,18260641,Dilli BC,1,New Delhi,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,No,No,2,4.1,Green,Very Good,267,India
3763,18349921,Sumo Sushi,1,New Delhi,Sushi,1000,Indian Rupees(Rs.),No,Yes,No,No,3,4.0,Green,Very Good,70,India
3764,18380149,The Heroes Bistro & Bar,1,New Delhi,Continental,900,Indian Rupees(Rs.),Yes,No,No,No,2,4.0,Green,Very Good,47,India
3765,2649,Whipped,1,New Delhi,"Bakery, Desserts",550,Indian Rupees(Rs.),No,Yes,No,No,2,4.2,Green,Very Good,1125,India
3766,601,Cafe Coffee Day,1,New Delhi,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,33,India
3767,18462572,Paparazzi,1,New Delhi,"Continental, North Indian, Asian",1900,Indian Rupees(Rs.),Yes,No,No,No,3,3.2,Orange,Average,7,India
3768,309105,Chehel Pehel,1,New Delhi,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,159,India
3769,18089222,Cress Bistro,1,New Delhi,"North Indian, Mediterranean, Continental",1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.6,Yellow,Good,131,India
3770,309688,Frosted Heaven,1,New Delhi,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,46,India
3771,18334422,Baskin Robbins,1,New Delhi,Ice Cream,300,Indian Rupees(Rs.),No,Yes,No,No,1,2.9,Orange,Average,9,India
3772,18365388,Behrouz Biryani,1,New Delhi,Biryani,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,51,India
3773,18312607,Cafe Coffee Day,1,New Delhi,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,4,India
3774,309322,Cakeatouille,1,New Delhi,"Bakery, Desserts",800,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,15,India
3775,18429154,Chilli Singh,1,New Delhi,"Chinese, Thai, Seafood",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.1,Orange,Average,7,India
3776,18336220,Da Pizza Corner,1,New Delhi,Pizza,600,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,4,India
3777,203,Domino's Pizza,1,New Delhi,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,2.5,Orange,Average,238,India
3778,18414479,Faasos,1,New Delhi,"North Indian, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.8,Orange,Average,13,India
3779,1625,Gupta Ji Ka Dhaba,1,New Delhi,North Indian,300,Indian Rupees(Rs.),No,Yes,No,No,1,2.6,Orange,Average,49,India
3780,2899,Karim's,1,New Delhi,"Mughlai, North Indian",750,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.3,Orange,Average,235,India
3781,18180081,Let's Tango,1,New Delhi,"North Indian, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,5,India
3782,473,Madras Cafe,1,New Delhi,South Indian,300,Indian Rupees(Rs.),No,No,No,No,1,2.5,Orange,Average,191,India
3783,18355419,Nachos And Company,1,New Delhi,Mexican,700,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,14,India
3784,18432237,Ovenstory Pizza,1,New Delhi,"Pizza, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,6,India
3785,259,Pizza Hut,1,New Delhi,"Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.3,Orange,Average,276,India
3786,7316,Red Chilli,1,New Delhi,"North Indian, Chinese",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.1,Orange,Average,104,India
3787,18222566,The Groghead,1,New Delhi,"Italian, North Indian",1700,Indian Rupees(Rs.),Yes,No,No,No,3,3.4,Orange,Average,267,India
3788,443,The Tandoor,1,New Delhi,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,121,India
3789,308315,Twenty Ten - Ashtan Sarovar Portico,1,New Delhi,"North Indian, Continental, Chinese",1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.3,Orange,Average,23,India
3790,769,Adyar Ananda Bhavan,1,New Delhi,"South Indian, North Indian, Street Food, Chinese, Mithai",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,368,India
3791,312011,Baked Love By Vatsala,1,New Delhi,"Bakery, Desserts",720,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,38,India
3792,65,Drums of Heaven,1,New Delhi,"Chinese, Seafood, Thai",1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.5,Yellow,Good,234,India
3793,9672,Dunkin' Donuts,1,New Delhi,"Burger, Desserts, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,431,India
3794,472,Evergreen Sweet House,1,New Delhi,"South Indian, North Indian, Chinese, Fast Food, Street Food, Mithai",450,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,1198,India
3795,3400,Gung The Palace,1,New Delhi,Korean,2500,Indian Rupees(Rs.),Yes,No,No,No,4,3.7,Yellow,Good,303,India
3796,18337744,Keventers,1,New Delhi,Beverages,250,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,16,India
3797,18268360,La Seine -The Chocolate Emporium,1,New Delhi,"Bakery, Desserts, Fast Food",300,Indian Rupees(Rs.),No,Yes,No,No,1,3.8,Yellow,Good,25,India
3798,4096,Nagaland's Kitchen,1,New Delhi,"Chinese, Thai, Seafood, Naga",1200,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,556,India
3799,18358700,Pasta La Vista,1,New Delhi,Cafe,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,95,India
3800,2217,Tamura,1,New Delhi,Japanese,1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.5,Yellow,Good,163,India
3801,18398571,The Chai Story,1,New Delhi,Cafe,300,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,42,India
3802,1621,The Clay Oven,1,New Delhi,"North Indian, Mughlai, Chinese",1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.5,Yellow,Good,181,India
3803,18425177,Aazad Chicken Corner,1,New Delhi,"Biryani, Mughlai",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
3804,18481289,Chaipiyoji,1,New Delhi,"Tea, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
3805,18424593,Chatkara,1,New Delhi,Street Food,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
3806,18383432,HoG - House of Goodies,1,New Delhi,"Bakery, Desserts",350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,India
3807,18412904,Kettle & Kegs,1,New Delhi,Tea,200,Indian Rupees(Rs.),No,Yes,No,No,1,0.0,White,Not rated,0,India
3808,18481294,Krishna Juice & Shakes Corner,1,New Delhi,Juices,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
3809,18354330,Momolicious,1,New Delhi,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
3810,304230,Pastry Palace,1,New Delhi,Bakery,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,2,India
3811,18372315,South Gate,1,New Delhi,"North Indian, Chinese",850,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,1,India
3812,18430894,Sweet Bakes,1,New Delhi,"Bakery, Desserts",550,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,India
3813,18250897,Sweet Sensations,1,New Delhi,Bakery,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
3814,18261052,The Pirates Of China Town,1,New Delhi,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,India
3815,3468,Hot n Hot,1,New Delhi,"Chinese, Fast Food",450,Indian Rupees(Rs.),No,No,No,No,1,2.4,Red,Poor,23,India
3816,18463949,Feng Shuii,1,New Delhi,"Thai, Chinese",1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.3,Green,Very Good,31,India
3817,310949,Bikaner Sweets,1,New Delhi,"Mithai, Street Food, Fast Food",250,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,10,India
3818,18356808,Coalition Cafe,1,New Delhi,Cafe,800,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,34,India
3819,18361758,Keventers,1,New Delhi,Beverages,400,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,5,India
3820,312755,Mid Night Khana,1,New Delhi,"North Indian, Fast Food",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,30,India
3821,18241525,Ministry of Cafe,1,New Delhi,"North Indian, Chinese, Continental, Italian",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.3,Orange,Average,79,India
3822,313492,Officer's Kitchen,1,New Delhi,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,27,India
3823,18472658,Oh Boy Lounge,1,New Delhi,"North Indian, Chinese, Continental",1000,Indian Rupees(Rs.),No,No,No,No,3,3.1,Orange,Average,5,India
3824,18418248,Sahni's Fish Corner,1,New Delhi,North Indian,450,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,6,India
3825,18427869,Sardar A Pure Meat Shop,1,New Delhi,"Raw Meats, Fast Food, North Indian",150,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5,India
3826,310948,Singh Mutton & Chicken Shop,1,New Delhi,"Raw Meats, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,4,India
3827,18463997,The Mashup,1,New Delhi,Fast Food,1100,Indian Rupees(Rs.),No,No,No,No,3,3.2,Orange,Average,12,India
3828,18337898,Vaishnu Bhojanalaya,1,New Delhi,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,13,India
3829,18427234,Central Perk,1,New Delhi,"Cafe, Chinese, Italian",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,82,India
3830,18382697,Diet Dabba,1,New Delhi,"Healthy Food, Juices, Salad",250,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,37,India
3831,18400720,Mama's Buoi,1,New Delhi,"North Indian, Continental, Italian",1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.9,Yellow,Good,373,India
3832,3363,New Vikrant Restaurant,1,New Delhi,"North Indian, Mughlai, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,90,India
3833,310592,The Vintage Avenue,1,New Delhi,"North Indian, Chinese, Continental, Italian",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.9,Yellow,Good,1439,India
3834,18455511,Apna Punjabi Zayka,1,New Delhi,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,1,India
3835,18361763,Best Biryani Centre,1,New Delhi,Biryani,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
3836,18124350,Delhi Chaat Bhandar,1,New Delhi,"Fast Food, Chinese",150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
3837,18408045,Encounter,1,New Delhi,"North Indian, Finger Food",800,Indian Rupees(Rs.),Yes,No,No,No,2,0.0,White,Not rated,1,India
3838,18455515,Flavour's,1,New Delhi,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
3839,18489838,Food Adda,1,New Delhi,"North Indian, Italian, Chinese",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
3840,18441835,Friends Fast Food,1,New Delhi,"Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,India
3841,18361202,Hot & Pot,1,New Delhi,"Chinese, Fast Food",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
3842,18463978,Lucky Corner Shop,1,New Delhi,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
3843,18124389,Mahesh Shudh Vaishno Bhojanalya,1,New Delhi,North Indian,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
3844,18492048,Piper's & Grill - The Night Chef,1,New Delhi,"North Indian, Chinese, Continental",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,India
3845,18463985,RAM-G Samose Wale,1,New Delhi,Street Food,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
3846,18124352,Shubham Vaishno Bhojanalya,1,New Delhi,North Indian,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
3847,9442,Shudh Vaishno Bhojanalaya,1,New Delhi,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
3848,18361755,Shudh Vaishno Dhaba,1,New Delhi,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
3849,18455513,Singh Chicken,1,New Delhi,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,India
3850,18481309,Spezia Deliveries,1,New Delhi,"North Indian, Continental, Chinese",900,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,2,India
3851,18499482,TAG,1,New Delhi,"Cafe, Continental, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,India
3852,18446394,UFO,1,New Delhi,"Fast Food, Street Food, Beverages",500,Indian Rupees(Rs.),No,Yes,No,No,2,0.0,White,Not rated,2,India
3853,18431175,Urban Patty House,1,New Delhi,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
3854,18375397,Big Yellow Door,1,New Delhi,"Cafe, Fast Food, Italian",600,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,214,India
3855,6628,Amritsar Juction,1,New Delhi,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,13,India
3856,4079,Bawarchi,1,New Delhi,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,32,India
3857,9392,Bawarchi,1,New Delhi,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,35,India
3858,9386,Bhogalji Bikaner Sweets,1,New Delhi,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,6,India
3859,312400,Bikanervala,1,New Delhi,"Mithai, Street Food, North Indian, South Indian, Chinese, Fast Food, Beverages",550,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,63,India
3860,310982,Changezi Chicken,1,New Delhi,"North Indian, Mughlai",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,42,India
3861,9421,Giani's,1,New Delhi,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,30,India
3862,1147,Gola Northend,1,New Delhi,"Mughlai, North Indian, Chinese",1300,Indian Rupees(Rs.),Yes,No,No,No,3,3.1,Orange,Average,155,India
3863,18057825,Kay's Chik-In,1,New Delhi,North Indian,650,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average,7,India
3864,18444811,Mr. Lobo,1,New Delhi,"Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,4,India
3865,9366,Nut Khut Rasoi,1,New Delhi,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,30,India
3866,18361754,Purani Delhi 6,1,New Delhi,"North Indian, Mughlai",400,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,4,India
3867,18245254,Raahgiri,1,New Delhi,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,10,India
3868,18219524,Singh Dhaba,1,New Delhi,North Indian,600,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,4,India
3869,305276,Sugar Boutique,1,New Delhi,Bakery,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,11,India
3870,312355,Zaika Amritsari,1,New Delhi,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,11,India
3871,6599,Ashok Meat Wala,1,New Delhi,Mughlai,500,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,106,India
3872,300022,Baker's Stop,1,New Delhi,"Bakery, Desserts, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,170,India
3873,6605,Nut Khat Caterers,1,New Delhi,"Fast Food, Street Food",300,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,71,India
3874,18034044,Penta Cafe,1,New Delhi,"Fast Food, Italian",500,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,24,India
3875,300946,Penta Cafeteria,1,New Delhi,Fast Food,500,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,95,India
3876,18457090,Railway Yard,1,New Delhi,"North Indian, Chinese, Continental",300,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,35,India
3877,310409,Roti Aur Boti,1,New Delhi,Fast Food,100,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,18,India
3878,307228,Sahni Fish Corner,1,New Delhi,Mughlai,300,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,32,India
3879,18464633,Aap Ki Khatir,1,New Delhi,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
3880,18358668,Aggarwal Sweets,1,New Delhi,"Street Food, Chinese",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
3881,18361743,Amul Ice-Cream Parlour,1,New Delhi,Ice Cream,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
3882,18245285,Chaat King,1,New Delhi,"Street Food, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,India
3883,18364336,Cherry Berry,1,New Delhi,"Bakery, Desserts",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
3884,18358207,Flavours Kitchen,1,New Delhi,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,2,India
3885,312357,Hook Up,1,New Delhi,"North Indian, Continental",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,1,India
3886,18464627,Jnm Mama Mafia,1,New Delhi,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
3887,18431125,Kitchen199,1,New Delhi,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,1,India
3888,18361741,Noddy's,1,New Delhi,"Beverages, Desserts",100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
3889,18464621,Om Ji Bhature Wale,1,New Delhi,Street Food,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
3890,18449634,Peshawari Mehel,1,New Delhi,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
3891,18361745,Republic of Chicken,1,New Delhi,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
3892,18124390,Shri Radhe,1,New Delhi,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,India
3893,18464637,Spices Affair,1,New Delhi,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,India
3894,5897,34 Parkstreet Lane,1,New Delhi,Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,27,India
3895,18381236,Al Forno by Aishwarya,1,New Delhi,"Bakery, Desserts",800,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,17,India
3896,18416840,Bakingo,1,New Delhi,Bakery,300,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average,11,India
3897,18222563,Bandstand,1,New Delhi,"European, Continental",1700,Indian Rupees(Rs.),Yes,No,No,No,3,3.3,Orange,Average,339,India
3898,18449796,Big Fat Sandwich,1,New Delhi,American,800,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,21,India
3899,18471243,Blue Tokai Coffee Roasters,1,New Delhi,Cafe,350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,10,India
3900,652,Cafe Coffee Day - The Lounge,1,New Delhi,Cafe,750,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average,76,India
3901,9841,Cakes & Bakes,1,New Delhi,"Bakery, Fast Food",250,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,6,India
3902,313482,Captain Grub,1,New Delhi,"American, Fast Food",1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.3,Orange,Average,61,India
3903,308599,Chaat Corner,1,New Delhi,Street Food,100,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,12,India
3904,807,Cosy Restaurant,1,New Delhi,"North Indian, Mughlai, Chinese",1100,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.4,Orange,Average,195,India
3905,18423871,Food Refill,1,New Delhi,Chinese,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,23,India
3906,308188,Ganesh Anna South Indian Food Corner,1,New Delhi,South Indian,150,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,8,India
3907,3156,Giani,1,New Delhi,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,65,India
3908,306319,Gravies,1,New Delhi,"North Indian, Biryani, Mughlai",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,157,India
3909,311033,Green Chick Chop,1,New Delhi,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,12,India
3910,4250,Grub Pub,1,New Delhi,Chinese,1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.4,Orange,Average,180,India
3911,300607,Handi Masala Restaurant,1,New Delhi,"North Indian, Chinese, Mughlai",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,16,India
3912,301325,Himalaya Dhaba,1,New Delhi,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,21,India
3913,308277,Hot & Hot,1,New Delhi,"Chinese, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,10,India
3914,301328,Hot Box,1,New Delhi,"North Indian, Continental, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,114,India
3915,18313482,Indrani's Kitchen,1,New Delhi,Bengali,800,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,13,India
3916,18287406,Kallu Hot Zaika,1,New Delhi,Mughlai,800,Indian Rupees(Rs.),No,Yes,No,No,2,2.9,Orange,Average,8,India
3917,18354624,Kathi Roll Corner 44,1,New Delhi,Fast Food,250,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,4,India
